"","Suma","Promedio","Entidad","Date"
"514",841,18.2826086956522,"Guanajuato",2016-10-01
"515",675,14.6739130434783,"Guanajuato",2016-11-01
"516",861,18.7173913043478,"Guanajuato",2016-12-01
"517",150,1.85185185185185,"Guerrero",2016-01-01
"518",150,1.85185185185185,"Guerrero",2016-02-01
"519",172,2.12345679012346,"Guerrero",2016-03-01
"520",164,2.02469135802469,"Guerrero",2016-04-01
"521",176,2.17283950617284,"Guerrero",2016-05-01
"522",178,2.19753086419753,"Guerrero",2016-06-01
"523",170,2.09876543209877,"Guerrero",2016-07-01
"524",207,2.55555555555556,"Guerrero",2016-08-01
"525",230,2.83950617283951,"Guerrero",2016-09-01
"526",200,2.46913580246914,"Guerrero",2016-10-01
"527",177,2.18518518518519,"Guerrero",2016-11-01
"528",209,2.58024691358025,"Guerrero",2016-12-01
"529",291,3.46428571428571,"Hidalgo",2016-01-01
"530",234,2.78571428571429,"Hidalgo",2016-02-01
"531",226,2.69047619047619,"Hidalgo",2016-03-01
"532",47,0.55952380952381,"Hidalgo",2016-04-01
"533",295,3.51190476190476,"Hidalgo",2016-05-01
"534",314,3.73809523809524,"Hidalgo",2016-06-01
"535",171,2.03571428571429,"Hidalgo",2016-07-01
"536",263,3.13095238095238,"Hidalgo",2016-08-01
"537",413,4.91666666666667,"Hidalgo",2016-09-01
"538",188,2.23809523809524,"Hidalgo",2016-10-01
"539",304,3.61904761904762,"Hidalgo",2016-11-01
"540",332,3.95238095238095,"Hidalgo",2016-12-01
"541",948,7.52380952380952,"Jalisco",2016-01-01
"542",935,7.42063492063492,"Jalisco",2016-02-01
"543",1016,8.06349206349206,"Jalisco",2016-03-01
"544",1312,10.4126984126984,"Jalisco",2016-04-01
"545",1387,11.0079365079365,"Jalisco",2016-05-01
"546",936,7.42857142857143,"Jalisco",2016-06-01
"547",745,5.91269841269841,"Jalisco",2016-07-01
"548",900,7.14285714285714,"Jalisco",2016-08-01
"549",801,6.35714285714286,"Jalisco",2016-09-01
"550",602,4.77777777777778,"Jalisco",2016-10-01
"551",828,6.57142857142857,"Jalisco",2016-11-01
"552",1021,8.1031746031746,"Jalisco",2016-12-01
"553",321,2.568,"Mexico",2016-01-01
"554",468,3.744,"Mexico",2016-02-01
"555",443,3.544,"Mexico",2016-03-01
"556",537,4.296,"Mexico",2016-04-01
"557",626,5.008,"Mexico",2016-05-01
"558",444,3.552,"Mexico",2016-06-01
"559",443,3.544,"Mexico",2016-07-01
"560",437,3.496,"Mexico",2016-08-01
"561",490,3.92,"Mexico",2016-09-01
"562",437,3.496,"Mexico",2016-10-01
"563",397,3.176,"Mexico",2016-11-01
"564",431,3.448,"Mexico",2016-12-01
"565",45,0.398230088495575,"Michoacan de Ocampo",2016-01-01
"566",50,0.442477876106195,"Michoacan de Ocampo",2016-02-01
"567",65,0.575221238938053,"Michoacan de Ocampo",2016-03-01
"568",106,0.938053097345133,"Michoacan de Ocampo",2016-04-01
"569",66,0.584070796460177,"Michoacan de Ocampo",2016-05-01
"570",51,0.451327433628319,"Michoacan de Ocampo",2016-06-01
"571",48,0.424778761061947,"Michoacan de Ocampo",2016-07-01
"572",70,0.619469026548673,"Michoacan de Ocampo",2016-08-01
"573",59,0.52212389380531,"Michoacan de Ocampo",2016-09-01
"574",91,0.805309734513274,"Michoacan de Ocampo",2016-10-01
"575",90,0.79646017699115,"Michoacan de Ocampo",2016-11-01
"576",46,0.407079646017699,"Michoacan de Ocampo",2016-12-01
"577",368,11.1515151515152,"Morelos",2016-01-01
"578",423,12.8181818181818,"Morelos",2016-02-01
"579",420,12.7272727272727,"Morelos",2016-03-01
"580",446,13.5151515151515,"Morelos",2016-04-01
"581",504,15.2727272727273,"Morelos",2016-05-01
"582",391,11.8484848484848,"Morelos",2016-06-01
"583",333,10.0909090909091,"Morelos",2016-07-01
"584",311,9.42424242424242,"Morelos",2016-08-01
"585",334,10.1212121212121,"Morelos",2016-09-01
"586",327,9.90909090909091,"Morelos",2016-10-01
"587",288,8.72727272727273,"Morelos",2016-11-01
"588",371,11.2424242424242,"Morelos",2016-12-01
"589",19,0.95,"Nayarit",2016-01-01
"590",36,1.8,"Nayarit",2016-02-01
"591",28,1.4,"Nayarit",2016-03-01
"592",44,2.2,"Nayarit",2016-04-01
"593",48,2.4,"Nayarit",2016-05-01
"594",57,2.85,"Nayarit",2016-06-01
"595",23,1.15,"Nayarit",2016-07-01
"596",41,2.05,"Nayarit",2016-08-01
"597",47,2.35,"Nayarit",2016-09-01
"598",50,2.5,"Nayarit",2016-10-01
"599",39,1.95,"Nayarit",2016-11-01
"600",44,2.2,"Nayarit",2016-12-01
"601",1056,20.7058823529412,"Nuevo Leon",2016-01-01
"602",1363,26.7254901960784,"Nuevo Leon",2016-02-01
"603",1383,27.1176470588235,"Nuevo Leon",2016-03-01
"604",1521,29.8235294117647,"Nuevo Leon",2016-04-01
"605",1618,31.7254901960784,"Nuevo Leon",2016-05-01
"606",1889,37.0392156862745,"Nuevo Leon",2016-06-01
"607",1849,36.2549019607843,"Nuevo Leon",2016-07-01
"608",1592,31.2156862745098,"Nuevo Leon",2016-08-01
"609",1650,32.3529411764706,"Nuevo Leon",2016-09-01
"610",1450,28.4313725490196,"Nuevo Leon",2016-10-01
"611",1247,24.4509803921569,"Nuevo Leon",2016-11-01
"612",1155,22.6470588235294,"Nuevo Leon",2016-12-01
"613",202,5.61111111111111,"Oaxaca",2016-01-01
"614",215,5.97222222222222,"Oaxaca",2016-02-01
"615",268,7.44444444444444,"Oaxaca",2016-03-01
"616",348,9.66666666666667,"Oaxaca",2016-04-01
"617",360,10,"Oaxaca",2016-05-01
"618",321,8.91666666666667,"Oaxaca",2016-06-01
"619",333,9.25,"Oaxaca",2016-07-01
"620",330,9.16666666666667,"Oaxaca",2016-08-01
"621",340,9.44444444444444,"Oaxaca",2016-09-01
"622",0,0,"Oaxaca",2016-10-01
"623",326,9.05555555555556,"Oaxaca",2016-11-01
"624",310,8.61111111111111,"Oaxaca",2016-12-01
"625",368,1.69585253456221,"Puebla",2016-01-01
"626",415,1.91244239631336,"Puebla",2016-02-01
"627",494,2.27649769585253,"Puebla",2016-03-01
"628",605,2.78801843317972,"Puebla",2016-04-01
"629",651,3,"Puebla",2016-05-01
"630",469,2.16129032258065,"Puebla",2016-06-01
"631",390,1.79723502304147,"Puebla",2016-07-01
"632",407,1.87557603686636,"Puebla",2016-08-01
"633",459,2.11520737327189,"Puebla",2016-09-01
"634",500,2.30414746543779,"Puebla",2016-10-01
"635",464,2.13824884792627,"Puebla",2016-11-01
"636",364,1.67741935483871,"Puebla",2016-12-01
"637",59,3.10526315789474,"Queretaro",2016-01-01
"638",72,3.78947368421053,"Queretaro",2016-02-01
"639",80,4.21052631578947,"Queretaro",2016-03-01
"640",82,4.31578947368421,"Queretaro",2016-04-01
"641",75,3.94736842105263,"Queretaro",2016-05-01
"642",76,4,"Queretaro",2016-06-01
"643",83,4.36842105263158,"Queretaro",2016-07-01
"644",95,5,"Queretaro",2016-08-01
"645",89,4.68421052631579,"Queretaro",2016-09-01
"646",103,5.42105263157895,"Queretaro",2016-10-01
"647",82,4.31578947368421,"Queretaro",2016-11-01
"648",69,3.63157894736842,"Queretaro",2016-12-01
"649",140,12.7272727272727,"Quintana Roo",2016-01-01
"650",113,10.2727272727273,"Quintana Roo",2016-02-01
"651",113,10.2727272727273,"Quintana Roo",2016-03-01
"652",100,9.09090909090909,"Quintana Roo",2016-04-01
"653",96,8.72727272727273,"Quintana Roo",2016-05-01
"654",113,10.2727272727273,"Quintana Roo",2016-06-01
"655",108,9.81818181818182,"Quintana Roo",2016-07-01
"656",81,7.36363636363636,"Quintana Roo",2016-08-01
"657",102,9.27272727272727,"Quintana Roo",2016-09-01
"658",161,14.6363636363636,"Quintana Roo",2016-10-01
"659",189,17.1818181818182,"Quintana Roo",2016-11-01
"660",208,18.9090909090909,"Quintana Roo",2016-12-01
"661",149,2.56896551724138,"San Luis Potosi",2016-01-01
"662",277,4.77586206896552,"San Luis Potosi",2016-02-01
"663",208,3.58620689655172,"San Luis Potosi",2016-03-01
"664",340,5.86206896551724,"San Luis Potosi",2016-04-01
"665",125,2.1551724137931,"San Luis Potosi",2016-05-01
"666",351,6.05172413793103,"San Luis Potosi",2016-06-01
"667",252,4.3448275862069,"San Luis Potosi",2016-07-01
"668",437,7.53448275862069,"San Luis Potosi",2016-08-01
"669",455,7.8448275862069,"San Luis Potosi",2016-09-01
"670",495,8.53448275862069,"San Luis Potosi",2016-10-01
"671",445,7.67241379310345,"San Luis Potosi",2016-11-01
"672",396,6.82758620689655,"San Luis Potosi",2016-12-01
"673",169,9.38888888888889,"Sinaloa",2016-01-01
"674",226,12.5555555555556,"Sinaloa",2016-02-01
"675",231,12.8333333333333,"Sinaloa",2016-03-01
"676",216,12,"Sinaloa",2016-04-01
"677",250,13.8888888888889,"Sinaloa",2016-05-01
"678",197,10.9444444444444,"Sinaloa",2016-06-01
"679",160,8.88888888888889,"Sinaloa",2016-07-01
"680",192,10.6666666666667,"Sinaloa",2016-08-01
"681",200,11.1111111111111,"Sinaloa",2016-09-01
"682",231,12.8333333333333,"Sinaloa",2016-10-01
"683",169,9.38888888888889,"Sinaloa",2016-11-01
"684",130,7.22222222222222,"Sinaloa",2016-12-01
"685",143,1.93243243243243,"Sonora",2016-01-01
"686",187,2.52702702702703,"Sonora",2016-02-01
"687",252,3.40540540540541,"Sonora",2016-03-01
"688",432,5.83783783783784,"Sonora",2016-04-01
"689",434,5.86486486486486,"Sonora",2016-05-01
"690",576,7.78378378378378,"Sonora",2016-06-01
"691",529,7.14864864864865,"Sonora",2016-07-01
"692",173,2.33783783783784,"Sonora",2016-08-01
"693",189,2.55405405405405,"Sonora",2016-09-01
"694",264,3.56756756756757,"Sonora",2016-10-01
"695",249,3.36486486486486,"Sonora",2016-11-01
"696",167,2.25675675675676,"Sonora",2016-12-01
"697",303,17.8235294117647,"Tabasco",2016-01-01
"698",375,22.0588235294118,"Tabasco",2016-02-01
"699",389,22.8823529411765,"Tabasco",2016-03-01
"700",325,19.1176470588235,"Tabasco",2016-04-01
"701",318,18.7058823529412,"Tabasco",2016-05-01
"702",477,28.0588235294118,"Tabasco",2016-06-01
"703",540,31.7647058823529,"Tabasco",2016-07-01
"704",560,32.9411764705882,"Tabasco",2016-08-01
"705",523,30.7647058823529,"Tabasco",2016-09-01
"706",514,30.2352941176471,"Tabasco",2016-10-01
"707",506,29.7647058823529,"Tabasco",2016-11-01
"708",576,33.8823529411765,"Tabasco",2016-12-01
"709",281,6.53488372093023,"Tamaulipas",2016-01-01
"710",400,9.30232558139535,"Tamaulipas",2016-02-01
"711",492,11.4418604651163,"Tamaulipas",2016-03-01
"712",503,11.6976744186047,"Tamaulipas",2016-04-01
"713",661,15.3720930232558,"Tamaulipas",2016-05-01
"714",574,13.3488372093023,"Tamaulipas",2016-06-01
"715",551,12.8139534883721,"Tamaulipas",2016-07-01
"716",533,12.3953488372093,"Tamaulipas",2016-08-01
"717",627,14.5813953488372,"Tamaulipas",2016-09-01
"718",590,13.7209302325581,"Tamaulipas",2016-10-01
"719",537,12.4883720930233,"Tamaulipas",2016-11-01
"720",629,14.6279069767442,"Tamaulipas",2016-12-01
"721",1,0.0166666666666667,"Tlaxcala",2016-01-01
"722",0,0,"Tlaxcala",2016-02-01
"723",0,0,"Tlaxcala",2016-03-01
"724",0,0,"Tlaxcala",2016-04-01
"725",1,0.0166666666666667,"Tlaxcala",2016-05-01
"726",2,0.0333333333333333,"Tlaxcala",2016-06-01
"727",1,0.0166666666666667,"Tlaxcala",2016-07-01
"728",0,0,"Tlaxcala",2016-08-01
"729",0,0,"Tlaxcala",2016-09-01
"730",0,0,"Tlaxcala",2016-10-01
"731",1,0.0166666666666667,"Tlaxcala",2016-11-01
"732",0,0,"Tlaxcala",2016-12-01
"733",328,1.53271028037383,"Veracruz de Ignacio de la Llave",2016-01-01
"734",338,1.57943925233645,"Veracruz de Ignacio de la Llave",2016-02-01
"735",397,1.85514018691589,"Veracruz de Ignacio de la Llave",2016-03-01
"736",474,2.21495327102804,"Veracruz de Ignacio de la Llave",2016-04-01
"737",417,1.94859813084112,"Veracruz de Ignacio de la Llave",2016-05-01
"738",431,2.01401869158878,"Veracruz de Ignacio de la Llave",2016-06-01
"739",393,1.83644859813084,"Veracruz de Ignacio de la Llave",2016-07-01
"740",473,2.21028037383178,"Veracruz de Ignacio de la Llave",2016-08-01
"741",392,1.83177570093458,"Veracruz de Ignacio de la Llave",2016-09-01
"742",381,1.7803738317757,"Veracruz de Ignacio de la Llave",2016-10-01
"743",386,1.80373831775701,"Veracruz de Ignacio de la Llave",2016-11-01
"744",361,1.68691588785047,"Veracruz de Ignacio de la Llave",2016-12-01
"745",160,1.50943396226415,"Yucatan",2016-01-01
"746",185,1.74528301886792,"Yucatan",2016-02-01
"747",184,1.73584905660377,"Yucatan",2016-03-01
"748",181,1.70754716981132,"Yucatan",2016-04-01
"749",186,1.75471698113208,"Yucatan",2016-05-01
"750",201,1.89622641509434,"Yucatan",2016-06-01
"751",237,2.23584905660377,"Yucatan",2016-07-01
"752",222,2.09433962264151,"Yucatan",2016-08-01
"753",200,1.88679245283019,"Yucatan",2016-09-01
"754",180,1.69811320754717,"Yucatan",2016-10-01
"755",173,1.63207547169811,"Yucatan",2016-11-01
"756",161,1.5188679245283,"Yucatan",2016-12-01
"757",78,1.3448275862069,"Zacatecas",2016-01-01
"758",64,1.10344827586207,"Zacatecas",2016-02-01
"759",82,1.41379310344828,"Zacatecas",2016-03-01
"760",63,1.08620689655172,"Zacatecas",2016-04-01
"761",97,1.67241379310345,"Zacatecas",2016-05-01
"762",105,1.81034482758621,"Zacatecas",2016-06-01
"763",83,1.43103448275862,"Zacatecas",2016-07-01
"764",81,1.39655172413793,"Zacatecas",2016-08-01
"765",141,2.43103448275862,"Zacatecas",2016-09-01
"766",119,2.05172413793103,"Zacatecas",2016-10-01
"767",67,1.1551724137931,"Zacatecas",2016-11-01
"768",95,1.63793103448276,"Zacatecas",2016-12-01
"769",56,5.09090909090909,"Aguascalientes",2017-01-01
"770",58,5.27272727272727,"Aguascalientes",2017-02-01
"771",69,6.27272727272727,"Aguascalientes",2017-03-01
"772",70,6.36363636363636,"Aguascalientes",2017-04-01
"773",113,10.2727272727273,"Aguascalientes",2017-05-01
"774",113,10.2727272727273,"Aguascalientes",2017-06-01
"775",86,7.81818181818182,"Aguascalientes",2017-07-01
"776",107,9.72727272727273,"Aguascalientes",2017-08-01
"777",100,9.09090909090909,"Aguascalientes",2017-09-01
"778",127,11.5454545454545,"Aguascalientes",2017-10-01
"779",105,9.54545454545454,"Aguascalientes",2017-11-01
"780",98,8.90909090909091,"Aguascalientes",2017-12-01
"781",514,102.8,"Baja California",2017-01-01
"782",539,107.8,"Baja California",2017-02-01
"783",704,140.8,"Baja California",2017-03-01
"784",682,136.4,"Baja California",2017-04-01
"785",759,151.8,"Baja California",2017-05-01
"786",807,161.4,"Baja California",2017-06-01
"787",844,168.8,"Baja California",2017-07-01
"788",826,165.2,"Baja California",2017-08-01
"789",802,160.4,"Baja California",2017-09-01
"790",790,158,"Baja California",2017-10-01
"791",679,135.8,"Baja California",2017-11-01
"792",608,121.6,"Baja California",2017-12-01
"793",175,35,"Baja California Sur",2017-01-01
"794",157,31.4,"Baja California Sur",2017-02-01
"795",155,31,"Baja California Sur",2017-03-01
"796",168,33.6,"Baja California Sur",2017-04-01
"797",184,36.8,"Baja California Sur",2017-05-01
"798",200,40,"Baja California Sur",2017-06-01
"799",177,35.4,"Baja California Sur",2017-07-01
"800",171,34.2,"Baja California Sur",2017-08-01
"801",168,33.6,"Baja California Sur",2017-09-01
"802",178,35.6,"Baja California Sur",2017-10-01
"803",140,28,"Baja California Sur",2017-11-01
"804",109,21.8,"Baja California Sur",2017-12-01
"805",3,0.272727272727273,"Campeche",2017-01-01
"806",6,0.545454545454545,"Campeche",2017-02-01
"807",3,0.272727272727273,"Campeche",2017-03-01
"808",7,0.636363636363636,"Campeche",2017-04-01
"809",7,0.636363636363636,"Campeche",2017-05-01
"810",8,0.727272727272727,"Campeche",2017-06-01
"811",5,0.454545454545455,"Campeche",2017-07-01
"812",6,0.545454545454545,"Campeche",2017-08-01
"813",7,0.636363636363636,"Campeche",2017-09-01
"814",4,0.363636363636364,"Campeche",2017-10-01
"815",5,0.454545454545455,"Campeche",2017-11-01
"816",4,0.363636363636364,"Campeche",2017-12-01
"817",141,1.19491525423729,"Chiapas",2017-01-01
"818",105,0.889830508474576,"Chiapas",2017-02-01
"819",116,0.983050847457627,"Chiapas",2017-03-01
"820",122,1.03389830508475,"Chiapas",2017-04-01
"821",141,1.19491525423729,"Chiapas",2017-05-01
"822",111,0.940677966101695,"Chiapas",2017-06-01
"823",265,2.24576271186441,"Chiapas",2017-07-01
"824",467,3.95762711864407,"Chiapas",2017-08-01
"825",510,4.32203389830508,"Chiapas",2017-09-01
"826",541,4.58474576271186,"Chiapas",2017-10-01
"827",544,4.61016949152542,"Chiapas",2017-11-01
"828",443,3.75423728813559,"Chiapas",2017-12-01
"829",734,10.955223880597,"Chihuahua",2017-01-01
"830",781,11.6567164179104,"Chihuahua",2017-02-01
"831",1000,14.9253731343284,"Chihuahua",2017-03-01
"832",930,13.8805970149254,"Chihuahua",2017-04-01
"833",1091,16.2835820895522,"Chihuahua",2017-05-01
"834",1177,17.5671641791045,"Chihuahua",2017-06-01
"835",1093,16.3134328358209,"Chihuahua",2017-07-01
"836",1020,15.2238805970149,"Chihuahua",2017-08-01
"837",935,13.955223880597,"Chihuahua",2017-09-01
"838",1059,15.8059701492537,"Chihuahua",2017-10-01
"839",887,13.2388059701493,"Chihuahua",2017-11-01
"840",876,13.0746268656716,"Chihuahua",2017-12-01
"841",1382,81.2941176470588,"Ciudad de Mexico",2017-01-01
"842",1340,78.8235294117647,"Ciudad de Mexico",2017-02-01
"843",1578,92.8235294117647,"Ciudad de Mexico",2017-03-01
"844",1495,87.9411764705882,"Ciudad de Mexico",2017-04-01
"845",1651,97.1176470588235,"Ciudad de Mexico",2017-05-01
"846",1704,100.235294117647,"Ciudad de Mexico",2017-06-01
"847",1484,87.2941176470588,"Ciudad de Mexico",2017-07-01
"848",1694,99.6470588235294,"Ciudad de Mexico",2017-08-01
"849",1556,91.5294117647059,"Ciudad de Mexico",2017-09-01
"850",1608,94.5882352941177,"Ciudad de Mexico",2017-10-01
"851",1445,85,"Ciudad de Mexico",2017-11-01
"852",1423,83.7058823529412,"Ciudad de Mexico",2017-12-01
"853",490,12.8947368421053,"Coahuila de Zaragoza",2017-01-01
"854",537,14.1315789473684,"Coahuila de Zaragoza",2017-02-01
"855",743,19.5526315789474,"Coahuila de Zaragoza",2017-03-01
"856",703,18.5,"Coahuila de Zaragoza",2017-04-01
"857",760,20,"Coahuila de Zaragoza",2017-05-01
"858",1064,28,"Coahuila de Zaragoza",2017-06-01
"859",797,20.9736842105263,"Coahuila de Zaragoza",2017-07-01
"860",989,26.0263157894737,"Coahuila de Zaragoza",2017-08-01
"861",825,21.7105263157895,"Coahuila de Zaragoza",2017-09-01
"862",747,19.6578947368421,"Coahuila de Zaragoza",2017-10-01
"863",788,20.7368421052632,"Coahuila de Zaragoza",2017-11-01
"864",525,13.8157894736842,"Coahuila de Zaragoza",2017-12-01
"865",191,19.1,"Colima",2017-01-01
"866",163,16.3,"Colima",2017-02-01
"867",164,16.4,"Colima",2017-03-01
"868",159,15.9,"Colima",2017-04-01
"869",193,19.3,"Colima",2017-05-01
"870",173,17.3,"Colima",2017-06-01
"871",181,18.1,"Colima",2017-07-01
"872",229,22.9,"Colima",2017-08-01
"873",215,21.5,"Colima",2017-09-01
"874",206,20.6,"Colima",2017-10-01
"875",228,22.8,"Colima",2017-11-01
"876",197,19.7,"Colima",2017-12-01
"877",484,12.4102564102564,"Durango",2017-01-01
"878",365,9.35897435897436,"Durango",2017-02-01
"879",239,6.12820512820513,"Durango",2017-03-01
"880",437,11.2051282051282,"Durango",2017-04-01
"881",263,6.74358974358974,"Durango",2017-05-01
"882",466,11.9487179487179,"Durango",2017-06-01
"883",525,13.4615384615385,"Durango",2017-07-01
"884",523,13.4102564102564,"Durango",2017-08-01
"885",492,12.6153846153846,"Durango",2017-09-01
"886",473,12.1282051282051,"Durango",2017-10-01
"887",514,13.1794871794872,"Durango",2017-11-01
"888",415,10.6410256410256,"Durango",2017-12-01
"889",837,18.195652173913,"Guanajuato",2017-01-01
"890",873,18.9782608695652,"Guanajuato",2017-02-01
"891",984,21.3913043478261,"Guanajuato",2017-03-01
"892",1022,22.2173913043478,"Guanajuato",2017-04-01
"893",1205,26.195652173913,"Guanajuato",2017-05-01
"894",1042,22.6521739130435,"Guanajuato",2017-06-01
"895",876,19.0434782608696,"Guanajuato",2017-07-01
"896",1007,21.8913043478261,"Guanajuato",2017-08-01
"897",860,18.695652173913,"Guanajuato",2017-09-01
"898",989,21.5,"Guanajuato",2017-10-01
"899",810,17.6086956521739,"Guanajuato",2017-11-01
"900",748,16.2608695652174,"Guanajuato",2017-12-01
"901",164,2.02469135802469,"Guerrero",2017-01-01
"902",209,2.58024691358025,"Guerrero",2017-02-01
"903",292,3.60493827160494,"Guerrero",2017-03-01
"904",217,2.67901234567901,"Guerrero",2017-04-01
"905",242,2.98765432098765,"Guerrero",2017-05-01
"906",208,2.5679012345679,"Guerrero",2017-06-01
"907",222,2.74074074074074,"Guerrero",2017-07-01
"908",212,2.61728395061728,"Guerrero",2017-08-01
"909",229,2.82716049382716,"Guerrero",2017-09-01
"910",273,3.37037037037037,"Guerrero",2017-10-01
"911",222,2.74074074074074,"Guerrero",2017-11-01
"912",206,2.54320987654321,"Guerrero",2017-12-01
"913",303,3.60714285714286,"Hidalgo",2017-01-01
"914",375,4.46428571428571,"Hidalgo",2017-02-01
"915",332,3.95238095238095,"Hidalgo",2017-03-01
"916",338,4.02380952380952,"Hidalgo",2017-04-01
"917",444,5.28571428571429,"Hidalgo",2017-05-01
"918",396,4.71428571428571,"Hidalgo",2017-06-01
"919",251,2.98809523809524,"Hidalgo",2017-07-01
"920",453,5.39285714285714,"Hidalgo",2017-08-01
"921",415,4.94047619047619,"Hidalgo",2017-09-01
"922",413,4.91666666666667,"Hidalgo",2017-10-01
"923",401,4.77380952380952,"Hidalgo",2017-11-01
"924",296,3.52380952380952,"Hidalgo",2017-12-01
"925",733,5.81746031746032,"Jalisco",2017-01-01
"926",649,5.15079365079365,"Jalisco",2017-02-01
"927",823,6.53174603174603,"Jalisco",2017-03-01
"928",644,5.11111111111111,"Jalisco",2017-04-01
"929",897,7.11904761904762,"Jalisco",2017-05-01
"930",942,7.47619047619048,"Jalisco",2017-06-01
"931",840,6.66666666666667,"Jalisco",2017-07-01
"932",937,7.43650793650794,"Jalisco",2017-08-01
"933",838,6.65079365079365,"Jalisco",2017-09-01
"934",826,6.55555555555556,"Jalisco",2017-10-01
"935",820,6.50793650793651,"Jalisco",2017-11-01
"936",608,4.82539682539683,"Jalisco",2017-12-01
"937",370,2.96,"Mexico",2017-01-01
"938",477,3.816,"Mexico",2017-02-01
"939",545,4.36,"Mexico",2017-03-01
"940",556,4.448,"Mexico",2017-04-01
"941",618,4.944,"Mexico",2017-05-01
"942",651,5.208,"Mexico",2017-06-01
"943",588,4.704,"Mexico",2017-07-01
"944",681,5.448,"Mexico",2017-08-01
"945",600,4.8,"Mexico",2017-09-01
"946",647,5.176,"Mexico",2017-10-01
"947",626,5.008,"Mexico",2017-11-01
"948",501,4.008,"Mexico",2017-12-01
"949",60,0.530973451327434,"Michoacan de Ocampo",2017-01-01
"950",83,0.734513274336283,"Michoacan de Ocampo",2017-02-01
"951",85,0.752212389380531,"Michoacan de Ocampo",2017-03-01
"952",70,0.619469026548673,"Michoacan de Ocampo",2017-04-01
"953",108,0.955752212389381,"Michoacan de Ocampo",2017-05-01
"954",122,1.07964601769911,"Michoacan de Ocampo",2017-06-01
"955",107,0.946902654867257,"Michoacan de Ocampo",2017-07-01
"956",99,0.876106194690266,"Michoacan de Ocampo",2017-08-01
"957",124,1.09734513274336,"Michoacan de Ocampo",2017-09-01
"958",122,1.07964601769911,"Michoacan de Ocampo",2017-10-01
"959",95,0.84070796460177,"Michoacan de Ocampo",2017-11-01
"960",83,0.734513274336283,"Michoacan de Ocampo",2017-12-01
"961",375,11.3636363636364,"Morelos",2017-01-01
"962",368,11.1515151515152,"Morelos",2017-02-01
"963",459,13.9090909090909,"Morelos",2017-03-01
"964",423,12.8181818181818,"Morelos",2017-04-01
"965",555,16.8181818181818,"Morelos",2017-05-01
"966",466,14.1212121212121,"Morelos",2017-06-01
"967",399,12.0909090909091,"Morelos",2017-07-01
"968",453,13.7272727272727,"Morelos",2017-08-01
"969",375,11.3636363636364,"Morelos",2017-09-01
"970",456,13.8181818181818,"Morelos",2017-10-01
"971",403,12.2121212121212,"Morelos",2017-11-01
"972",337,10.2121212121212,"Morelos",2017-12-01
"973",63,3.15,"Nayarit",2017-01-01
"974",54,2.7,"Nayarit",2017-02-01
"975",53,2.65,"Nayarit",2017-03-01
"976",35,1.75,"Nayarit",2017-04-01
"977",55,2.75,"Nayarit",2017-05-01
"978",30,1.5,"Nayarit",2017-06-01
"979",17,0.85,"Nayarit",2017-07-01
"980",32,1.6,"Nayarit",2017-08-01
"981",29,1.45,"Nayarit",2017-09-01
"982",11,0.55,"Nayarit",2017-10-01
"983",28,1.4,"Nayarit",2017-11-01
"984",25,1.25,"Nayarit",2017-12-01
"985",1178,23.0980392156863,"Nuevo Leon",2017-01-01
"986",1260,24.7058823529412,"Nuevo Leon",2017-02-01
"987",1458,28.5882352941176,"Nuevo Leon",2017-03-01
"988",1356,26.5882352941176,"Nuevo Leon",2017-04-01
"989",1652,32.3921568627451,"Nuevo Leon",2017-05-01
"990",1852,36.3137254901961,"Nuevo Leon",2017-06-01
"991",1512,29.6470588235294,"Nuevo Leon",2017-07-01
"992",1696,33.2549019607843,"Nuevo Leon",2017-08-01
"993",1630,31.9607843137255,"Nuevo Leon",2017-09-01
"994",1290,25.2941176470588,"Nuevo Leon",2017-10-01
"995",1295,25.3921568627451,"Nuevo Leon",2017-11-01
"996",966,18.9411764705882,"Nuevo Leon",2017-12-01
"997",253,0.4430823117338,"Oaxaca",2017-01-01
"998",274,0.479859894921191,"Oaxaca",2017-02-01
"999",376,0.658493870402802,"Oaxaca",2017-03-01
"1000",392,0.686514886164623,"Oaxaca",2017-04-01
"1001",402,0.704028021015762,"Oaxaca",2017-05-01
"1002",335,0.586690017513135,"Oaxaca",2017-06-01
"1003",314,0.549912434325744,"Oaxaca",2017-07-01
"1004",372,0.651488616462347,"Oaxaca",2017-08-01
"1005",304,0.532399299474606,"Oaxaca",2017-09-01
"1006",430,0.753064798598949,"Oaxaca",2017-10-01
"1007",388,0.679509632224168,"Oaxaca",2017-11-01
"1008",372,0.651488616462347,"Oaxaca",2017-12-01
"1009",460,2.11981566820277,"Puebla",2017-01-01
"1010",523,2.41013824884793,"Puebla",2017-02-01
"1011",513,2.36405529953917,"Puebla",2017-03-01
"1012",513,2.36405529953917,"Puebla",2017-04-01
"1013",590,2.71889400921659,"Puebla",2017-05-01
"1014",533,2.45622119815668,"Puebla",2017-06-01
"1015",520,2.3963133640553,"Puebla",2017-07-01
"1016",611,2.81566820276498,"Puebla",2017-08-01
"1017",510,2.35023041474654,"Puebla",2017-09-01
"1018",589,2.71428571428571,"Puebla",2017-10-01
"1019",530,2.44239631336406,"Puebla",2017-11-01
"1020",435,2.00460829493088,"Puebla",2017-12-01
"1021",85,4.47368421052632,"Queretaro",2017-01-01
"1022",63,3.31578947368421,"Queretaro",2017-02-01
"1023",96,5.05263157894737,"Queretaro",2017-03-01
